"text","created","id","sentiment"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:55",892746284045565952,"neutral"
"RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd","2017-08-02 13:57:48",892746257512374272,"negative"
"In which @WIRED fails to mention the base versions (#iPhone8 + 8s) and runs w rumor of premium $1200 Pro to make a‚Ä¶ https://t.co/7NQS4rVXlm","2017-08-02 13:57:48",892746254299660288,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:46",892746246108139520,"neutral"
"$AAPL Taking half off day trade shorts sweet $2.00 move","2017-08-02 13:57:44",892746241188270080,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:41",892746224524292096,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:32",892746190533480448,"neutral"
"$AAPL for the ATH fade! $PXD testing $143 intraday lows","2017-08-02 13:57:32",892746189862563840,"negative"
"RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd","2017-08-02 13:57:26",892746163480408064,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:23",892746150750679040,"neutral"
"RT @SpeedyCalls: $AAPL 165 Calls SELLING Activity expiring on 20th Oct, Vol 1640","2017-08-02 13:57:19",892746135613394944,"negative"
"$AAPL covering as we go","2017-08-02 13:57:15",892746117305290752,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:14",892746114390261760,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:57:06",892746079200006144,"neutral"
"$AAPL 165 Calls SELLING Activity expiring on 20th Oct, Vol 1640","2017-08-02 13:57:02",892746064905764864,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:56:55",892746035579191296,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:54",892746028335734784,"neutral"
"i hear @TDAmeritrade doesn't give u the best price 15% of the time on the bid/ask especially when the GANG wants in‚Ä¶ https://t.co/0Ke9Wi69J1","2017-08-02 13:56:53",892746026435710976,"negative"
"Limited Follow Through in Major US-equities post $AAPL Euphoria. This is very concerning.. https://t.co/6TYBu5QRWM","2017-08-02 13:56:53",892746026406301696,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:53",892746024476958720,"neutral"
"In 100 $AAPL $155 puts for small hedge @.2 ...risking $2k here https://t.co/qpyozoD0Y0","2017-08-02 13:56:49",892746009402630144,"negative"
"RT @ProfitTradeRoom: Premarket %
$RWLK +15
$PMC +15
$CLSN +14
$ONCE +12
$ILMN +10
$AMRN +10
$FEYE +7
$KEM +7
$GRMN +6
$AAPL +6
$CLDX +5
$DV‚Ä¶","2017-08-02 13:56:47",892745998048657408,"neutral"
"Thoughts and prayers to those who bought trend #2 last night.  $AAPL https://t.co/EWMgGlyTry","2017-08-02 13:56:43",892745981875433472,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:39",892745968122310656,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:34",892745944973795328,"neutral"
"RT turbostocks ""royg1927: Bot $AAPL July 4, 160 puts at 1.00 https://t.co/uIycFAzzRJ""","2017-08-02 13:56:30",892745927731138560,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:29",892745925478633472,"neutral"
"RT @JWildeDT: Waiting for the opportune moment to scoop up some $aapl August $165 monthly calls.","2017-08-02 13:56:29",892745924073500672,"positive"
"RT @asoup322: $qqew made a new low broke the range - forget $aapl just watch $xsd $soxx for clues here","2017-08-02 13:56:28",892745920873365504,"negative"
"$qqew made a new low broke the range - forget $aapl just watch $xsd $soxx for clues here","2017-08-02 13:56:26",892745912598003712,"negative"
"Waiting for the opportune moment to scoop up some $aapl August $165 monthly calls.","2017-08-02 13:56:25",892745908453990400,"positive"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:56:22",892745895967465472,"positive"
"RT @DS_Investools: ICYMI: 08/01/17 - View today's Market Forecast by @BVZ_Investools here: https://t.co/mU8Z7GMAjM Discussed: $SCHW $AAPL $‚Ä¶","2017-08-02 13:56:20",892745885582602240,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:16",892745872148246528,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:14",892745862182469632,"neutral"
"Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.co/da2a7rXeTZ","2017-08-02 13:56:09",892745840648998912,"positive"
"RT turbostocks ""royg1927: Bot $AAPL July 4, 160 puts at 1.00 https://t.co/s66caThpHN""","2017-08-02 13:56:05",892745823569793024,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:04",892745820239519744,"neutral"
"@IncomeDisparity Yeah. Just like $AAPL

Maybe too many eyes","2017-08-02 13:56:03",892745817597063168,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:56:03",892745815466229760,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:56:00",892745803873173504,"neutral"
"Don't let the share price determine whether or not you buy a stock. Here's why: $AMZN $GOOGL $AAPL #stocks https://t.co/Choxm9wWGy","2017-08-02 13:56:00",892745802304688128,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:55:57",892745791571337216,"positive"
"I am not selling my $LUN $HBM Cu exposure.  Let's see where they close. Other high alert watch/tell is $AAPL if it becomes jam tart special.","2017-08-02 13:55:50",892745761322127360,"positive"
"RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd","2017-08-02 13:55:50",892745759631790080,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:55:49",892745756364464128,"positive"
"$AAPL up over 5% in early trading, after its upbeat earnings last night,  helping to push the #DJIA past the 22,000‚Ä¶ https://t.co/BNcpWF4xBU","2017-08-02 13:55:42",892745729067933696,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:55:40",892745717063847936,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:55:25",892745655453720576,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:55:25",892745654187044864,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:55:18",892745628257849344,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:55:15",892745612717953024,"neutral"
"New teaser for Apple Music ‚ÄòCarpool Karaoke‚Äô $AAPL  https://t.co/g15wvjec1C","2017-08-02 13:55:14",892745608649375744,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:55:00",892745549669171200,"neutral"
"$SPX also surprising to see it go red while $AAPL still up more than 5%..?? Gotta bone up on my math ;-)","2017-08-02 13:54:57",892745540697501696,"neutral"
"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0","2017-08-02 13:54:56",892745533521113088,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:54:46",892745492945403904,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:54:35",892745444899430400,"neutral"
"Shorted $AAPL @ 159,6$","2017-08-02 13:54:33",892745439350575104,"neutral"
"RT @CNBCFastMoney: Gene Munster on $AAPL: 300M visitors to Apple stores in the Jun-17 quarter. That's almost the US population. https://t.c‚Ä¶","2017-08-02 13:54:25",892745402696511488,"positive"
"$QID Despite $AAPL's giddy reception on Wall Street, broad market flat to down. Long $QID on a spec trade, stop at LOD","2017-08-02 13:54:23",892745395025182720,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:54:22",892745393078980608,"positive"
"RT @RiskReversal: Since 2012 $AAPL bought back $159 bil of their stock, almost = mkt cap of $DIS, paid dividends almost = mkt cap of $NFLX,‚Ä¶","2017-08-02 13:54:19",892745380076584960,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:54:16",892745368798154752,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:54:12",892745350557159424,"neutral"
"See selloff. See red. Never looks good. Considering $AAPL, not encouraging. It's early &amp; they should rally. Let's t‚Ä¶ https://t.co/mZU3WUmDAa","2017-08-02 13:54:09",892745339253518336,"positive"
"how do you spell Waldo? A A P L  $AAPL https://t.co/BokfM8X8lI","2017-08-02 13:54:05",892745319791943680,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:54:01",892745303584944128,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:56",892745280977764352,"neutral"
"$BABA Just feels like a 22k Sell program. Mrkt should reverse. Grab the sales $AAPL  #stocks #trading #investing","2017-08-02 13:53:54",892745272933183488,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:53:52",892745264506818560,"positive"
"$QQQ pop on $AAPL earnings washing out.  If $IWM breaks below 141 with some conviction, could drop another $2","2017-08-02 13:53:49",892745252817195008,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:44",892745231162122240,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:39",892745209762779136,"neutral"
"$AMZN I'm not sure if $AAPL is that much of a growth story anymore.","2017-08-02 13:53:38",892745207040675840,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:35",892745194482827264,"neutral"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:53:32",892745181749018624,"positive"
"$AAPL at 158.44 via @investingcom - https://t.co/W8N42qaZfE","2017-08-02 13:53:29",892745168297775104,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:53:28",892745165596753920,"positive"
"HMMM, where would the markets be without $AAPL?","2017-08-02 13:53:21",892745137109037056,"neutral"
"$AAPL weekly lotto players cash em in, % returns fading quickly
$NQ $NDX","2017-08-02 13:53:21",892745136110579712,"positive"
"$DJIA Dow crosses 22,000 for the first time, led by $AAPL https://t.co/p5dkoVK53A","2017-08-02 13:53:12",892745098093633536,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:10",892745091038760960,"neutral"
"RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds Ì†ΩÌ∏éÌ†ΩÌπå https://t.co/KwXK5xlZHU","2017-08-02 13:53:07",892745078074114048,"negative"
"StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% ‚Ä¶ https://t.co/HZOY9zQC2n","2017-08-02 13:53:06",892745073049391104,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:53:03",892745061070323712,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:53:03",892745059103371264,"positive"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:52:58",892745040929456128,"positive"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:52:54",892745021987979264,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:52:53",892745016552148992,"neutral"
"Apple +6% today. #ETFs with biggest $AAPL stakes - $IYW (18%), $XLK (15%), $VGT (13%), $IXN (13%), $JKD (13%), $FTEC (13%), $QQQ (12%)","2017-08-02 13:52:52",892745015587467264,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:52:45",892744985681973248,"neutral"
"RT @ShannanSiemens: Now @SquawkStreet @jimcramer: $AAPL growth in iPad sales thanks to people wanting to watch $NFLX. https://t.co/v9EYYD6y‚Ä¶","2017-08-02 13:52:42",892744973048610816,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:52:41",892744970091855872,"positive"
"If it wasn't for $AAPL, then I believe the $DJIA and $SPY would be down. I see quite a bit of red among the boards.","2017-08-02 13:52:39",892744958905659392,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:52:39",892744958435885056,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:52:38",892744957609496576,"negative"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:52:36",892744947354529792,"positive"
"Sold  $AAPL +360% TIME FOR puts","2017-08-02 13:52:32",892744928933154816,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:52:31",892744928383692800,"neutral"
"$AAPL stops to break even now target 157.13 cant lose https://t.co/TTvu6m2zGT","2017-08-02 13:52:31",892744925443485696,"negative"
"RT @ibadaan: I don't see why $AAPL should grow a further, lofty $200bn Market Cap, to break $1 Trillion valuation. Shows Stock Markets are‚Ä¶","2017-08-02 13:52:22",892744889997422592,"negative"
"$AAPL tankage","2017-08-02 13:52:20",892744881591943168,"neutral"
"RT @ProfitTradeRoom: Premarket %
$RWLK +15
$PMC +15
$CLSN +14
$ONCE +12
$ILMN +10
$AMRN +10
$FEYE +7
$KEM +7
$GRMN +6
$AAPL +6
$CLDX +5
$DV‚Ä¶","2017-08-02 13:52:13",892744850361266176,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 13:52:12",892744845072232448,"positive"
"RT @BasuAshis: $AAPL Too big to fail! https://t.co/K42XuyCFxZ","2017-08-02 13:52:11",892744841410564096,"neutral"
"$DJIA Dow crosses 22,000 for the first time, led by $AAPL https://t.co/6ux87fN42b","2017-08-02 13:52:07",892744827342913536,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:59",892744790432940032,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:57",892744784577777664,"neutral"
"RT @realcommonking: Earnings overview and analyst commentary $AAPL https://t.co/PYf63KPGcp","2017-08-02 13:51:55",892744776851836928,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:52",892744764461920256,"neutral"
"Great earnings report out of Apple. Can't wait for the new phone! $AAPL https://t.co/6jNwG8K41k","2017-08-02 13:51:52",892744763631431680,"negative"
"Time to re-weight Nasdaq, S&amp;P500 &amp; DOW30 with higher $AAPL percentage.","2017-08-02 13:51:49",892744751430217728,"negative"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:51:49",892744748762615808,"negative"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-02 13:51:40",892744713928818688,"neutral"
"$AAPL Option Order Flow Sentiment https://t.co/d20dnj2LGy","2017-08-02 13:51:37",892744701769547776,"positive"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:51:36",892744696845479936,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:31",892744672749264896,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:29",892744666482749440,"neutral"
"RANsquawk: RT nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:51:21",892744631808643072,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:17",892744614578446336,"neutral"
"RT @ShannanSiemens: Now @SquawkStreet @jimcramer: Tim Cook is a big binge watcher. He gets it. $AAPL https://t.co/5XraxOL8zy","2017-08-02 13:51:16",892744613458579456,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:16",892744609788547072,"neutral"
"5-star analyst Michael Walkley from Canaccord Genuity reiterated a Buy on $AAPL.  https://t.co/c741titUFg","2017-08-02 13:51:14",892744601483825152,"positive"
"$AAPL $157.13 today","2017-08-02 13:51:08",892744579388231680,"neutral"
"Closing $AAPL earnings winner! https://t.co/nQ3Qk66Szr","2017-08-02 13:51:05",892744566880833536,"positive"
"$AAPL Out of 8/11 155 calls. Still in common. Thanks Tim and AAPL. Now I can afford the iphone 8.","2017-08-02 13:51:01",892744549533200384,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:51:00",892744545711955968,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:50:53",892744513759961088,"neutral"
"$AAPL Makes an Outsized Move 5.7%. The 04-Aug-17 Option Straddle is Implying a ¬±2.6% Move in the Next 2 days https://t.co/YMWFkl2hkj","2017-08-02 13:50:50",892744501982318592,"positive"
"Price alerts going off: $avgo $mnst $pah $tsc $sina $iipr $ntap $nke $ma $bfam $alrm $aapl $amat $anss $pnc $schw $xle #stocks #investing","2017-08-02 13:50:50",892744501726523392,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:50:45",892744481006473216,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 13:50:44",892744478817177600,"negative"
"Picked up 19.7% in $AAPL momentum play. Good start to the day. Then market monitor crashes. WTF.","2017-08-02 13:50:40",892744460370681856,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:50:35",892744441143971840,"neutral"
"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/hsmqb7RE0V","2017-08-02 13:50:34",892744434609258496,"positive"
"Apparently $AAPL is the new $BA. No Dow 22000 or steadfast positive daily change without it. #bearextinction","2017-08-02 13:50:32",892744427046932480,"positive"
"@carlquintanilla Price weighting is ridiculous. $BA up a measly 4% since the beginning of March while $AAPL up 14%.","2017-08-02 13:50:30",892744418381508608,"negative"
"$DJI 20,000: So far $AAPL struggling to hold breakout &amp; other #FAANG stocks down like $FB $NFLX $GOOGL Declines lead advances 1400: 1000","2017-08-02 13:50:29",892744414640164864,"negative"
"$AAPL usually will run 3+ pts after gap up... 162 targ FRI","2017-08-02 13:50:24",892744392947236864,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:50:23",892744387427315712,"neutral"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:50:18",892744368209231872,"positive"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:50:10",892744336928100352,"positive"
"RT @ShannanSiemens: Now @SquawkStreet @jimcramer uses $AAPL watch to tell Siri to ""get rid of @davidfaber.""

Faber: https://t.co/6KwQkPgwx8","2017-08-02 13:50:09",892744332620464128,"neutral"
"Now You're Hearing Apple Roar: Market Recon $AAPL https://t.co/NZ3Oow8rM4","2017-08-02 13:50:08",892744328640114688,"negative"
"RT @jsblokland: #Apple could buy up whole industries, instantly, and still have case left! $AAPL https://t.co/9gTuIMa0z5","2017-08-02 13:50:05",892744314601820160,"negative"
"Raised stops in $AAPL to $154.39...long from July 22nd (see below) https://t.co/pTSe9G6mwL","2017-08-02 13:50:05",892744313171587072,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 13:50:03",892744305487597568,"neutral"
"@option_snipper $AAPL and $NVDA joined at the hip","2017-08-02 13:50:02",892744300508966912,"positive"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 13:49:57",892744278740541440,"positive"
